,0
1535,"[-0.16722001536643044, 0.12668652367798083, -0.6390737228096512], [0.3113783068799794 + -0.10366117905362678*i + -0.9445786896607428*j + 0.008307165615509447*k]"
1536,"[-0.1681640115887818, 0.12365027005406992, -0.6366368963619872], [0.31281287341075537 + -0.10531938438213984*i + -0.9439230910922624*j + 0.008070415398381443*k]"
1537,"[-0.16926223791101408, 0.12082648339471766, -0.6341458621336249], [0.31425719529677476 + -0.1068621690952348*i + -0.943271409804683*j + 0.007870162993970444*k]"
1538,"[-0.17036046423324636, 0.11800269673536541, -0.6316548279052625], [0.31569996756802304 + -0.10840442686670938*i + -0.9426150772081388*j + 0.007669871781471647*k]"
1539,"[-0.17150315906966151, 0.114873616201842, -0.6294870853509682], [0.31718391206890917 + -0.11000458349678423*i + -0.9419326921872194*j + 0.00749405920035682*k]"
1540,"[-0.17264585390607667, 0.11174453566831857, -0.6273193427966738], [0.3186661884514205 + -0.11160416159604447*i + -0.9412453533991897*j + 0.00731820720684629*k]"
1541,"[-0.173626452814529, 0.10904372372658244, -0.624729660704469], [0.32014608752591617 + -0.11318223412433503*i + -0.9405562109165989*j + 0.00709074232241701*k]"
1542,"[-0.17460705172298133, 0.1063429117848463, -0.6221399786122642], [0.32162431957674437 + -0.1147597173046049*i + -0.9398621708902765*j + 0.006863240515983269*k]"
1543,"[-0.17533464621393866, 0.10315479829411828, -0.6206357130735647], [0.3231764633220234 + -0.11658304087542382*i + -0.9391065257564067*j + 0.006655930937095405*k]"
1544,"[-0.17606224070489598, 0.09996668480339027, -0.6191314475348653], [0.3247265556607884 + -0.11840562441954952*i + -0.9383449195162594*j + 0.006448579108781513*k]"
1545,"[-0.1767569640859691, 0.09935361363929107, -0.6188883666241295], [0.3243266217424989 + -0.12042231285491635*i + -0.9382342547650864*j + 0.005214612274531371*k]"
1546,"[-0.17745168746704224, 0.09874054247519189, -0.6186452857133937], [0.3239248190865764 + -0.12243830742893233*i + -0.9381181840017548*j + 0.00398061539420562*k]"
1547,"[-0.17814332296159288, 0.09810872351237278, -0.6182552694584408], [0.32358872919128034 + -0.12441635519817901*i + -0.9379782225742875*j + 0.0027854758934809983*k]"
1548,"[-0.17883495845614353, 0.09747690454955367, -0.6178652532034878], [0.32325086810815146 + -0.12639372196492266*i + -0.9378331270507736*j + 0.0015903211462395287*k]"
1549,"[-0.1794152764979552, 0.0966431061638427, -0.6175273251292732], [0.3228588044966608 + -0.1284505164102392*i + -0.9376899954450274*j + 0.0003600489329860874*k]"
1550,"[-0.17999559453976688, 0.09580930777813172, -0.6171893970550586], [0.3224648301507037 + -0.13050655066309538*i + -0.9375413144270671*j + -0.0008702254110994585*k]"
1551,"[-0.18051493029399138, 0.09498072701641287, -0.6168434929709863], [0.3220462742455058 + -0.13257135806056033*i + -0.937393577444522*j + -0.0020768322821724714*k]"
1552,"[-0.18103426604821587, 0.09415214625469402, -0.6164975888869141], [0.3216258130034461 + -0.13463538112013493*i + -0.9372402945181796*j + -0.003283426865989213*k]"
1553,"[-0.18134916707106807, 0.09292960636410665, -0.6162681250638243], [0.3211845730605259 + -0.13680898264973373*i + -0.9370716441266402*j + -0.00452836262547499*k]"
1554,"[-0.18166406809392027, 0.09170706647351927, -0.6160386612407346], [0.32074124620661487 + -0.13898169525690768*i + -0.9368969050705842*j + -0.005773268961724017*k]"
1555,"[-0.18215696725388336, 0.0905816895725581, -0.6157423431059053], [0.3202271596774427 + -0.14102874868761409*i + -0.9367581756461485*j + -0.007041207895176245*k]"
1556,"[-0.18264986641384645, 0.08945631267159693, -0.6154460249710758], [0.319711125645906 + -0.14307494443397603*i + -0.9366137492072436*j + -0.008309104006623496*k]"
1557,"[-0.18342320651923572, 0.0887275708405271, -0.6149744576095479], [0.3191106660913716 + -0.14485375028058164*i + -0.9365334670774849*j + -0.009530942251298805*k]"
1558,"[-0.18419654662462498, 0.08799882900945726, -0.6145028902480201], [0.3185086033134161 + -0.14663182837675526*i + -0.9364484797700287*j + -0.010752732612178718*k]"
1559,"[-0.1846936216175132, 0.08735080112851172, -0.6139862660324573], [0.31796181206356944 + -0.14834050820174294*i + -0.9363494617215167*j + -0.012044302782891536*k]"
1560,"[-0.18519069661040144, 0.08670277324756619, -0.6134696418168945], [0.3174134639056036 + -0.15004846167365027*i + -0.9362458588139932*j + -0.013335813978368713*k]"
1561,"[-0.18575324320917858, 0.0861256893228526, -0.6129824217208005], [0.31690307942387796 + -0.15177075858134864*i + -0.9361226137387132*j + -0.014578310543581328*k]"
1562,"[-0.1863157898079557, 0.08554860539813901, -0.6124952016247066], [0.31639117831182506 + -0.15349232914667227*i + -0.935994888580915*j + -0.015820737340119146*k]"
1563,"[-0.1869780776102501, 0.08478273363750151, -0.6122205809001304], [0.3157061162378294 + -0.15527082121778082*i + -0.9359107262782171*j + -0.01708018400844509*k]"
1564,"[-0.1876403654125445, 0.08401686187686401, -0.6119459601755544], [0.315019404399441 + -0.15704850190051617*i + -0.935821673249266*j + -0.018339541421992782*k]"
1565,"[-0.18803183210078836, 0.08301677680777823, -0.6115885991858787], [0.31446961099850523 + -0.1590190018972547*i + -0.9356476284358797*j + -0.019629982077516456*k]"
1566,"[-0.18842329878903222, 0.08201669173869246, -0.6112312381962032], [0.31391796830502655 + -0.1609885667554485*i + -0.9354680813859607*j + -0.020920307295559992*k]"
1567,"[-0.18882494168653138, 0.08071018702429938, -0.6110458611329821], [0.3134124475646594 + -0.1630755110633132*i + -0.9352467283388693*j + -0.022193975182689642*k]"
1568,"[-0.18922658458403055, 0.07940368230990631, -0.6108604840697611], [0.3129049579313103 + -0.16516143091209287*i + -0.9350194999644447*j + -0.02346750364471886*k]"
1569,"[-0.1896470749352982, 0.07812297336770463, -0.6106678828050482], [0.31239544352278986 + -0.16726417444368408*i + -0.9347838270736712*j + -0.02471799861179824*k]"
1570,"[-0.19006756528656588, 0.07684226442550293, -0.6104752815403354], [0.3118839608934354 + -0.1693658641416175*i + -0.9345422646571641*j + -0.02596833784523664*k]"
1571,"[-0.19080347169629167, 0.07619350777108477, -0.6102152268642906], [0.31123212343267875 + -0.17093770758074067*i + -0.9344383433324899*j + -0.02720014670288998*k]"
1572,"[-0.19153937810601745, 0.07554475111666663, -0.6099551721882458], [0.310578909162994 + -0.17250879483647458*i + -0.9343302882987385*j + -0.028431835234259482*k]"
1573,"[-0.19238878702774367, 0.07459655191686071, -0.6096103478913393], [0.3098245762812023 + -0.1739797519073497*i + -0.9342690930777854*j + -0.029682310860895792*k]"
1574,"[-0.1932381959494699, 0.0736483527170548, -0.6092655235944326], [0.30906891110200785 + -0.17544996083624592*i + -0.934203880343757*j + -0.030932658848639976*k]"
1575,"[-0.19400420698197923, 0.07308327848271451, -0.6088868407049224], [0.30838027387086525 + -0.17646733638381631*i + -0.9342014368775802*j + -0.032071189762710506*k]"
1576,"[-0.1947702180144886, 0.07251820424837423, -0.6085081578154122], [0.3076907714687329 + -0.1774842168464769*i + -0.9341963724785802*j + -0.033209630700004496*k]"
1577,"[-0.19548603444789114, 0.07151804131617201, -0.6081842873158139], [0.30690434362087504 + -0.17877069634351514*i + -0.9341633371599979*j + -0.03449089012464906*k]"
1578,"[-0.1962018508812937, 0.07051787838396979, -0.6078604168162156], [0.30611671386953054 + -0.18005647573601688*i + -0.9341266434566604*j + -0.03577201447554195*k]"
1579,"[-0.19681070160908695, 0.06968533173873463, -0.6075129990307477], [0.30533604931324726 + -0.18138894614454362*i + -0.9340770270410466*j + -0.036987224287717266*k]"
1580,"[-0.19741955233688022, 0.06885278509349947, -0.6071655812452799], [0.30455420490451146 + -0.18272071564600928*i + -0.9340238012479167*j + -0.03820229117714438*k]"
1581,"[-0.1980362214878278, 0.0680864179282426, -0.606811668956865], [0.30384529118373627 + -0.18417971838847066*i + -0.9339170225364465*j + -0.03943178129976595*k]"
1582,"[-0.1986528906387754, 0.06732005076298572, -0.6064577566684503], [0.3031351151998896 + -0.18563795599398975*i + -0.9338063640578597*j + -0.04066110761112297*k]"
1583,"[-0.19922415488439565, 0.0658416974618832, -0.6062458081846345], [0.3023933458830964 + -0.18732540974954132*i + -0.9336511347400074*j + -0.041988258197847184*k]"
1584,"[-0.19979541913001592, 0.06436334416078067, -0.6060338597008186], [0.3016500092172252 + -0.18901189257001028*i + -0.9334910661713409*j + -0.04331519115326876*k]"
1585,"[-0.20041748156612635, 0.06323293349903969, -0.6057945983949864], [0.3009997892774319 + -0.19070072794448398*i + -0.9332937102493396*j + -0.04466776942502491*k]"
1586,"[-0.20103954400223678, 0.062102522837298696, -0.6055553370891543], [0.30034802118488424 + -0.19238858247489155*i + -0.9330915540541168*j + -0.046020117953994744*k]"
1587,"[-0.2017697446645209, 0.0608870294043798, -0.6053074830572748], [0.2996650676562765 + -0.19402114503372142*i + -0.9329054518742407*j + -0.04737151432751224*k]"
1588,"[-0.20249994532680501, 0.0596715359714609, -0.6050596290253952], [0.2989806180221863 + -0.19565273892409393*i + -0.9327146920778725*j + -0.04872267419437632*k]"
1589,"[-0.20344719492321095, 0.05915230214945366, -0.6046555726315068], [0.2983815913336165 + -0.1969232543602693*i + -0.9325719242408685*j + -0.049992639088800535*k]"
1590,"[-0.20439444451961686, 0.05863306832744642, -0.6042515162376183], [0.2977814886106297 + -0.1981930596447283*i + -0.9324257933294788*j + -0.05126242369797316*k]"
1591,"[-0.205139474187377, 0.05819235081689434, -0.6039238133166012], [0.2972507208090403 + -0.1994801590945495*i + -0.9322543012865969*j + -0.05245562733166347*k]"
1592,"[-0.2058845038551371, 0.05775163330634226, -0.6035961103955841], [0.29671894488642137 + -0.20076658201062567*i + -0.9320796475182751*j + -0.053648653062939006*k]"
1593,"[-0.2065658861055924, 0.05721300194701959, -0.6032693726677066], [0.2961109361752194 + -0.20210848378212048*i + -0.9319132725117018*j + -0.05484639256376105*k]"
1594,"[-0.20724726835604768, 0.05667437058769692, -0.6029426349398291], [0.29550185180091526 + -0.20344965136715992*i + -0.9317435122038807*j + -0.05604393282762979*k]"
1595,"[-0.20792506222773732, 0.05606784697348932, -0.6026321821717506], [0.29485563946358523 + -0.20472050042858098*i + -0.9315952504874317*j + -0.05727091626690561*k]"
1596,"[-0.20860285609942694, 0.055461323359281715, -0.6023217294036722], [0.2942083774054982 + -0.2059906206609416*i + -0.9314436721823182*j + -0.05849769581498341*k]"
1597,"[-0.20930525920096954, 0.055065133223399246, -0.6020037253700974], [0.2936305727549936 + -0.2071065979905071*i + -0.9313067817480687*j + -0.05962903724216983*k]"
1598,"[-0.21000766230251217, 0.054668943087516776, -0.6016857213365226], [0.2930519230544841 + -0.2082219792805322*i + -0.931167211072477*j + -0.060760207060801534*k]"
1599,"[-0.21067836911219393, 0.05392306884161105, -0.6013859251847118], [0.29235093353123665 + -0.20950779686178203*i + -0.9310157079287184*j + -0.06202552948201166*k]"
1600,"[-0.21134907592187568, 0.05317719459570532, -0.601086129032901], [0.29164884222292226 + -0.21079282486949025*i + -0.9308606960593618*j + -0.0632906181471625*k]"
1601,"[-0.21115698193933158, 0.05058682763982441, -0.6009456075187365], [0.2892424688918643 + -0.2109712455527311*i + -0.9315575881521616*j + -0.06348533449069607*k]"
1602,"[-0.21096488795678744, 0.0479964606839435, -0.6008050860045718], [0.28683426001664714 + -0.21114832740409495*i + -0.9322485685436249*j + -0.06367964795378346*k]"
1603,"[-0.21087334596997578, 0.045330938528876014, -0.6008329318227867], [0.28446557324046323 + -0.21131395670009823*i + -0.9329295514781416*j + -0.06378245310049614*k]"
1604,"[-0.21078180398316412, 0.042665416373808523, -0.6008607776410017], [0.2820951476921411 + -0.2114782943571304*i + -0.9336048319584297*j + -0.06388486838227338*k]"
1605,"[-0.21056037902452804, 0.04029361511937621, -0.6006865759136526], [0.27951217941074963 + -0.21160370336995604*i + -0.9343317552946188*j + -0.06419490111565809*k]"
1606,"[-0.21033895406589195, 0.037921813864943886, -0.6005123741863034], [0.2769271673389869 + -0.21172756513853497*i + -0.935051846805987*j + -0.06450446445654243*k]"
1607,"[-0.20990478662810422, 0.03570481974293746, -0.6003604293761726], [0.27428644951399717 + -0.21195891630823027*i + -0.9357488985748738*j + -0.06491810399539526*k]"
1608,"[-0.20947061919031648, 0.03348782562093103, -0.6002084845660418], [0.27164362410132414 + -0.21218863880832792*i + -0.9364387601495066*j + -0.06533124471049415*k]"
1609,"[-0.20919562739394743, 0.03132917431097328, -0.5998430110971482], [0.2689712438379503 + -0.21226011765472702*i + -0.9371634927238826*j + -0.06576245393110564*k]"
1610,"[-0.20892063559757834, 0.02917052300101554, -0.5994775376282547], [0.26629675002431147 + -0.2123299285814574*i + -0.9378808611573187*j + -0.06619314639665458*k]"
1611,"[-0.2088310221463876, 0.026949200463420205, -0.5989963833120171], [0.2636416205135314 + -0.21227977444880866*i + -0.9386137935406202*j + -0.06659234091280997*k]"
1612,"[-0.20874140869519683, 0.024727877925824874, -0.5985152289957796], [0.26098444810333893 + -0.21222797540810007*i + -0.9393394528174844*j + -0.0669910194199458*k]"
1613,"[-0.20873424225604392, 0.022488123887112292, -0.5981232629085202], [0.2583621103564644 + -0.21210021373188898*i + -0.9400688739712068*j + -0.06732779112334338*k]"
1614,"[-0.20872707581689098, 0.020248369848399707, -0.5977312968212608], [0.2557378249600737 + -0.21197085314909647*i + -0.9407912084639443*j + -0.06766405527964117*k]"
1615,"[-0.20876772414181974, 0.017995120830892504, -0.5971908429408239], [0.2531716022954202 + -0.2117400334982499*i + -0.9415158280678596*j + -0.06795765963467403*k]"
1616,"[-0.2088083724667485, 0.015741871813385305, -0.5966503890603871], [0.25060354412308944 + -0.211507678720819*i + -0.9422336216315907*j + -0.0682507712930345*k]"
1617,"[-0.20872150802069367, 0.013606245663304473, -0.5962965200008292], [0.24791432992077578 + -0.21136930874529264*i + -0.9429492337019376*j + -0.06861663793423962*k]"
1618,"[-0.20863464357463882, 0.011470619513223642, -0.5959426509412712], [0.2452231579443759 + -0.21122926959091967*i + -0.9436573993226383*j + -0.06898196271134327*k]"
1619,"[-0.20843053383739762, 0.009412627410061741, -0.595976924952565], [0.24246120110283517 + -0.21121615544587305*i + -0.9443477156087839*j + -0.06933753430074302*k]"
1620,"[-0.20822642410015643, 0.00735463530689984, -0.5960111989638589], [0.2396972484309327 + -0.21120130266547357*i + -0.9450302584539245*j + -0.06969253513508782*k]"
1621,"[-0.2079528061222614, 0.005389256478063056, -0.5962357155820782], [0.2368934877163574 + -0.2113388285021344*i + -0.9456750863677814*j + -0.07011423584561573*k]"
1622,"[-0.20767918814436642, 0.003423877649226274, -0.5964602322002975], [0.23408771965590633 + -0.21147456353344268*i + -0.9463119009883951*j + -0.07053534243461032*k]"
1623,"[-0.2075512027849994, 0.001428974219018163, -0.5963589227570396], [0.23130198770064547 + -0.21140921098748014*i + -0.946979016844767*j + -0.07096673622972997*k]"
1624,"[-0.20742321742563233, -0.0005659292111899481, -0.5962576133137816], [0.228514313799203 + -0.21134208350947264*i + -0.9476381821326892*j + -0.0713975342081694*k]"
1625,"[-0.20682638367743617, -0.003062619108670622, -0.5963649658904869], [0.22605338806140207 + -0.21167266123539533*i + -0.9481400165720157*j + -0.07158951882995486*k]"
1626,"[-0.20622954992923997, -0.005559309006151296, -0.5964723184671923], [0.22359100334496515 + -0.21200187279780594*i + -0.9486357315895544*j + -0.071781041403463*k]"
1627,"[-0.20601686239552525, -0.006892224760857659, -0.596243538972656], [0.2208318495754595 + -0.2114514340574169*i + -0.9493737278425652*j + -0.07218801929998055*k]"
1628,"[-0.20580417486181055, -0.008225140515564021, -0.5960147594781198], [0.21807079087027031 + -0.210899171298514*i + -0.9501035346251957*j + -0.07259437448951922*k]"
1629,"[-0.2055723975160721, -0.00953389772970853, -0.5957759146571164], [0.21531171241836006 + -0.2103529464445974*i + -0.9508199918389473*j + -0.07303319476056049*k]"
1630,"[-0.20534062017033364, -0.010842654943853038, -0.595537069836113], [0.21255077867932415 + -0.2098049090320002*i + -0.9515282560748536*j + -0.07347138572284533*k]"
1631,"[-0.2050333383265627, -0.012423013548091364, -0.5951285779763897], [0.20980365237891171 + -0.2093208456608215*i + -0.9522091637703729*j + -0.07392509352063295*k]"
1632,"[-0.20472605648279177, -0.01400337215232969, -0.5947200861166665], [0.2070547531314103 + -0.20883501342251506*i + -0.9528820248163424*j + -0.07437817661395107*k]"
1633,"[-0.2045300228728733, -0.01611483324437947, -0.5944123270888915], [0.20432816351720753 + -0.2085980291298655*i + -0.9534956614806814*j + -0.07471872171242631*k]"
1634,"[-0.20433398926295482, -0.01822629433642925, -0.5941045680611166], [0.2015999427567107 + -0.20835937960469827*i + -0.9541016864145185*j + -0.07505867033333367*k]"
1635,"[-0.203909393829573, -0.02002776785566144, -0.5939971415344286], [0.1987747933935905 + -0.20829451378356037*i + -0.954671677332233*j + -0.07552460220793238*k]"
1636,"[-0.20348479839619116, -0.021829241374893633, -0.5938897150077407], [0.19594794894688278 + -0.20822787169790888*i + -0.955233527135754*j + -0.07598989003450328*k]"
